episode,episode_reward,mean_reward,method
67,-42.74806650024189,-130.67566452495709,DQN
68,-103.30938097871982,-130.27905171993916,DQN
69,-37.44655598528692,-128.95287320944414,DQN
70,-106.9403475698387,-128.64283763705532,DQN
71,-70.93727815267209,-127.84137153310556,DQN
72,-16.164588250171448,-126.31155258402426,DQN
73,-43.599616002728496,-125.19382371130403,DQN
74,-55.95871265137304,-124.27068889717161,DQN
75,-74.02643870386521,-123.60958034199655,DQN
76,-95.30474236197537,-123.2419850435547,DQN
77,-19.40163912136481,-121.91069855737278,DQN
78,-12.554121718671766,-120.5264380910601,DQN
79,-192.97789978309112,-121.43208136221051,DQN
80,-242.54712649281117,-122.92732883295866,DQN
81,-41.56652495807755,-121.93512390765524,DQN
82,21.122575661811055,-120.21153716585444,DQN
83,-63.37021972537444,-119.53485481537254,DQN
84,14.739458363490513,-117.95515701326828,DQN
85,-38.8840340437259,-117.03572535083173,DQN
86,-56.1969166310631,-116.33642869888035,DQN
87,-69.88498898095148,-115.80857142935844,DQN
88,68.68742895620656,-113.7355826609813,DQN
89,-91.55276658652457,-113.48910692682067,DQN
90,-64.84101487917931,-112.95451250871471,DQN
91,0.22818099248017631,-111.72426584022347,DQN
92,-45.558919066735996,-111.01281049857306,DQN
93,-71.37879583808201,-110.59117204473804,DQN
94,-242.44676919448074,-111.97912569894586,DQN
95,-35.7881719877747,-111.18546993112118,DQN
96,5.597390611417225,-109.9815229152187,DQN
97,-103.53975826596887,-109.91579062287941,DQN
98,50.24333741953629,-108.298021652754,DQN
99,-72.07020814000575,-107.9357435176265,DQN
100,-123.97369817280324,-107.63194583455163,DQN
101,34.17882840040659,-106.59493527986338,DQN
102,-39.66162881734013,-103.54766325381523,DQN
103,-2.3130150400177882,-102.88255197408212,DQN
104,67.56798705652501,-100.06805798290739,DQN
105,-36.338834231881975,-96.9592284578114,DQN
106,-73.30907318364255,-98.08188019323318,DQN
107,20.74766503639208,-94.91238172595881,DQN
108,-40.73778471490378,-94.07188118639799,DQN
109,65.28730016112321,-92.05834698227598,DQN
110,110.81916552860967,-86.95154841428412,DQN
111,-44.58151081372308,-85.97841875096218,DQN
112,-129.01544160496354,-84.28472887123081,DQN
113,46.57210029543187,-83.65280796373773,DQN
114,-53.630580372218496,-82.68381668652249,DQN
115,71.65032812666203,-80.74354132497167,DQN
116,85.95760267592797,-76.64013459014639,DQN
117,30.116685882655172,-75.51756569747654,DQN
118,-265.7775421184343,-77.04863805593567,DQN
119,22.236972827212938,-76.19434537096471,DQN
120,-237.5404711715475,-77.88331814571727,DQN
121,-52.55477732988962,-77.51189092108378,DQN
122,36.45794144989219,-75.26288767458342,DQN
123,-86.7973737480557,-75.0127388710824,DQN
124,-5.415397537493675,-73.27476755674304,DQN
125,-71.1775967176384,-73.06145664814557,DQN
126,-102.97520648495454,-73.04355013637135,DQN
127,-76.46597288619242,-72.38844353045636,DQN
128,-127.4656444854579,-72.71778992894602,DQN
129,-147.91424877954293,-71.73564763963687,DQN
130,-101.10551523834557,-68.93596465786683,DQN
131,-93.80207563060752,-68.65184568075541,DQN
132,-85.5922520573817,-68.36152441609357,DQN
133,-156.85735596433972,-68.3200037322576,DQN
134,-81.10309905261838,-68.66965295283325,DQN
135,-79.9633117777059,-68.2308779849026,DQN
136,-71.46354538740506,-68.3165171176702,DQN
137,-143.03088719644705,-68.69466922730165,DQN
138,-216.19449147804227,-70.03805527582281,DQN
139,-60.19077086436117,-69.50913352711686,DQN
140,-85.58775344593779,-69.45749099060826,DQN
141,-89.44390142889588,-69.45491085121299,DQN
142,25.724195271287602,-67.46682356923317,DQN
143,-20.32024090267736,-66.21941923866385,DQN
144,60.930272591479365,-64.58964130819409,DQN
145,-224.833863365146,-65.57987616270668,DQN
146,-217.02959982470253,-66.70101014601781,DQN
147,-153.96736898900656,-67.32847920909612,DQN
148,-100.72267829015034,-67.61261612023422,DQN
149,-17.571533633063083,-67.31906842357557,DQN
150,-77.05413489457561,-67.13174951185275,DQN
151,-7.562178813856079,-66.27450295512703,DQN
152,-115.74926114498109,-66.4818001913538,DQN
153,13.046658967505001,-65.5921063898691,DQN
154,-60.728198410163714,-64.32952083717737,DQN
155,-302.9781181145969,-66.54247110467367,DQN
156,-145.52191345146937,-66.50322254270303,DQN
157,-80.64268401051271,-64.75027603677773,DQN
158,-180.04068904827452,-66.20242604670973,DQN
159,-266.11443751648017,-68.24851278428758,DQN
160,-81.8794636109829,-67.64520788233496,DQN
161,-22.984796642380132,-68.09428097202638,DQN
162,-76.2830358110179,-66.04699907042932,DQN
163,-92.47663810002175,-66.39975835260822,DQN
164,-37.283999052431724,-66.19903713900368,DQN
165,-45.97610231796993,-66.08241903249373,DQN
166,-92.71606674854617,-66.61501286720501,DQN
167,-43.93849150298399,-66.62691711723242,DQN
168,-84.65698607202363,-66.44039316816547,DQN
169,-75.55214142736074,-66.8214490225862,DQN
170,-90.61027012558587,-66.65814824814368,DQN
171,-30.797380827566514,-66.25674927489261,DQN
172,9.513307200643553,-65.99997032038446,DQN
173,-21.917966139614535,-65.78315382175332,DQN
174,-132.6903255934359,-66.55046995117395,DQN
175,-12.27776930578449,-65.93298325719314,DQN
176,-91.16242842881464,-65.89156011786153,DQN
177,-83.227009854079,-66.52981382518868,DQN
178,-77.71705135577211,-67.18144312155968,DQN
179,-30.44922612378316,-65.5561563849666,DQN
180,-134.697123484935,-64.47765635488784,DQN
181,-116.65844730822892,-65.22857557838935,DQN
182,-50.43712954816029,-65.94417263048908,DQN
183,-30.7254443886095,-65.61772487712142,DQN
184,-66.04400776830117,-66.42555953843934,DQN
185,-23.028510714594788,-66.26700430514803,DQN
186,-10.910545723210944,-65.8141405960695,DQN
187,-82.41604627656857,-65.93945116902567,DQN
188,-85.99261563319754,-67.48625161491971,DQN
189,-15.30503004119996,-66.72377424946647,DQN
190,-91.31413600681749,-66.98850546074286,DQN
191,-12.844150830463342,-67.11922877897227,DQN
192,-73.46204069513668,-67.39825999525628,DQN
193,-13.671464764447055,-66.82118668451993,DQN
194,-53.20660695109767,-64.92878506208609,DQN
195,-96.72464334659652,-65.53814977567431,DQN
196,-40.714105964520314,-66.0012647414337,DQN
197,-122.05700430967757,-66.18643720187079,DQN
198,-30.48990524717503,-66.9937696285379,DQN
199,-61.570374170574794,-66.88877128884359,DQN
200,-13.763287822882365,-65.78666718534438,DQN
201,0.5324184398305927,-66.12313128495015,DQN
202,-58.204952357517854,-66.30856452035192,DQN
203,-23.86194264634568,-66.5240537964152,DQN
204,-133.04681566668907,-68.53020182364735,DQN
205,-72.22871886695307,-68.88910066999806,DQN
206,-71.00620166179512,-68.86607195477958,DQN
207,-38.49990204836164,-69.45854762562712,DQN
208,-70.37805534388768,-69.75495033191696,DQN
209,-68.60185793480295,-71.09384191287621,DQN
210,-38.189882646306984,-72.58393239462538,DQN
211,-46.47107489210419,-72.60282803540919,DQN
212,-78.51528558211976,-72.09782647518075,DQN
213,-28.169668838873694,-72.84524416652381,DQN
214,-185.44499912949553,-74.16338835409658,DQN
215,-95.92270196401157,-75.83911865500332,DQN
216,-43.921089299328905,-77.13790557475589,DQN
217,-5.168388469687241,-77.49075631827932,DQN
218,-73.69037630223607,-75.56988466011734,DQN
219,-85.72705594086,-76.64952494779807,DQN
220,-37.79665730911342,-74.65208680917374,DQN
221,-79.87579979011811,-74.92529703377602,DQN
222,-66.65137274591264,-75.95639017573404,DQN
223,-77.2061177401885,-75.86047761565537,DQN
224,-88.84433075935232,-76.69476694787397,DQN
225,-89.49096063069153,-76.87790058700449,DQN
226,-20.490431346105183,-76.053052835616,DQN
227,-3.8726739588167916,-75.32711984634224,DQN
228,-69.41229546318412,-74.7465863561195,DQN
229,-79.35644734460939,-74.06100834177016,DQN
230,-66.63213254541262,-73.71627451484083,DQN
231,-51.12909780068841,-73.28954473654166,DQN
232,-62.01836478560189,-73.05380586382387,DQN
233,-48.7577173875102,-71.97280947805557,DQN
234,-60.853318177400254,-71.77031166930338,DQN
235,-67.41559960761414,-71.64483454760247,DQN
236,-33.13574469803597,-71.26155654070877,DQN
237,-72.94034340521817,-70.56065110279647,DQN
238,-33.6993015421481,-68.73569920343755,DQN
239,-2.719083972899022,-68.16098233452293,DQN
240,-53.16122899808763,-67.83671709004442,DQN
241,-39.691512521745274,-67.33919320097293,DQN
242,-30.975503686767777,-67.90619019055347,DQN
243,-61.4799866400247,-68.31778764792695,DQN
244,-91.3095230297854,-69.84018560413959,DQN
245,-89.12687244699042,-68.48311569495803,DQN
246,15.778997901593751,-66.15502971769506,DQN
247,-51.909796212547214,-65.13445398993048,DQN
248,-97.13949736702152,-65.09862218069918,DQN
249,-31.409327509633883,-65.2370001194649,DQN
250,-96.358855513656,-65.43004732565569,DQN
251,-87.77749183706823,-66.2322004558878,DQN
252,-78.23170347332034,-65.8570248791712,DQN
253,-50.895326938730356,-66.49644473823356,DQN
254,-59.60151457513844,-66.4851778998833,DQN
255,-42.39417253232832,-63.87933844406062,DQN
256,-33.4556944596003,-62.75867625414193,DQN
257,-13.479204029976682,-62.08704145433658,DQN
258,-68.36368214962201,-60.97027138535005,DQN
259,-3.0865161003902246,-58.33999217118915,DQN
260,3.29634107908025,-57.48823412428852,DQN
261,-85.9109681536216,-58.117495839400945,DQN
262,-45.92935681523666,-57.813959049443135,DQN
263,-50.78154902720469,-57.39700815871496,DQN
264,-44.833233240399316,-57.47250050059464,DQN
265,-59.10025441190571,-57.603742021533996,DQN
266,-44.96681133592664,-57.1262494674078,DQN
267,-72.39270097025509,-57.410791562080504,DQN
268,40.31773088568542,-56.161044392503406,DQN
269,-42.38025200708805,-55.829325498300676,DQN
270,-51.588496731561435,-55.439107764360436,DQN
271,-60.94788499827003,-55.74061280606747,DQN
272,-68.7675884496501,-56.52342176257041,DQN
273,-54.94019331306575,-56.85364403430493,DQN
274,-66.82472024594558,-56.19498798083002,DQN
275,-20.63058520078376,-56.27851613978001,DQN
276,-59.9854300086545,-55.96674615557841,DQN
277,-31.352898537270256,-55.44800504241032,DQN
278,-50.51167546217778,-55.175951283474376,DQN
279,-24.13209142015577,-55.112779936438116,DQN
280,-83.59011134503476,-54.601709815039115,DQN
281,8.726418321893014,-53.347861158737885,DQN
282,-11.185381161000086,-52.95534367486628,DQN
283,-71.0351027169652,-53.35844025814984,DQN
284,-97.93917086537726,-53.67739188912061,DQN
285,-36.7417262033681,-53.81452404400834,DQN
286,-25.411731147108473,-53.95953589824731,DQN
287,-110.23136240668559,-54.23768905954847,DQN
288,-48.91872008031814,-53.86695010401968,DQN
289,-93.06733434525088,-54.64457314706019,DQN
290,-57.912042034543504,-54.31055220733745,DQN
291,-34.86468591697539,-54.53075755820257,DQN
292,-32.67874249993102,-54.122924576250526,DQN
293,-31.479360390187573,-54.30100353250793,DQN
294,-2.410220345062888,-53.793039666447584,DQN
295,-65.52211599901793,-53.48101439297179,DQN
296,-49.56788407507711,-53.56955217407735,DQN
297,-9.625907783261361,-52.445241208813194,DQN
298,-61.375606808501985,-52.754098224426464,DQN
299,-36.72199832044802,-52.50561446592519,DQN
300,-3.0048957910339347,-52.398030545606716,DQN
301,-2.0159036184856625,-52.42351376618988,DQN
302,5.310126158895941,-51.78836298102574,DQN
303,-57.73079977398178,-52.1270515523021,DQN
304,18.02647503598066,-50.6163186452754,DQN
305,-76.54455744189299,-50.65947703102479,DQN
306,-25.298900267458205,-50.20240401708143,DQN
307,-44.289748322768816,-50.260302479825505,DQN
308,-43.595771176588926,-49.99247963815251,DQN
309,-40.848467926806265,-49.714945738072544,DQN
310,-22.13573276507017,-49.55440423926017,DQN
311,-38.39674926389065,-49.47366098297803,DQN
312,-35.09072580085361,-49.03941538516538,DQN
313,-38.01723683035616,-49.13789106508021,DQN
314,-27.794831276231296,-47.56138938654756,DQN
315,-59.25634763359997,-47.19472584324345,DQN
316,-53.05323584851189,-47.28604730873528,DQN
317,3.6676445711838124,-47.197686978326566,DQN
318,-53.90044593705661,-46.99978767467477,DQN
319,-38.58000663215736,-46.52831718158774,DQN
320,-178.33025713092064,-47.933653179805816,DQN
321,-38.250983205498024,-47.51740501395962,DQN
322,-80.4639227665768,-47.65553051416626,DQN
323,-27.244896148550808,-47.15591829824988,DQN
324,-60.61565787319973,-46.873631569388365,DQN
325,-32.10003562180442,-46.299722319299484,DQN
326,-22.50837304614408,-46.31990173629987,DQN
327,-113.7500361872676,-47.41867535858439,DQN
328,-23.021880912069904,-46.95477121307324,DQN
329,-192.17442958220116,-48.08295103544914,DQN
330,-41.5717479011562,-47.83234718900658,DQN
331,-21.53779688975659,-47.53643417989728,DQN
332,-200.01209450683064,-48.91637147710957,DQN
333,5.141404974460788,-48.377380253489854,DQN
334,-48.159251588302766,-48.25043958759888,DQN
335,-31.761230998241352,-47.89389590150517,DQN
336,-120.64060189814022,-48.76894447350621,DQN
337,-43.45809740593959,-48.474122013513416,DQN
338,48.06838687813132,-47.656445129310626,DQN
339,-125.2058749871907,-48.88131303945354,DQN
340,-52.753925694621095,-48.87724000641886,DQN
341,-14.729322515161021,-48.62761810635302,DQN
342,-27.166387842303585,-48.58952694790837,DQN
343,-53.14380009258309,-48.50616508243397,DQN
344,-7.9557694561856325,-47.67262754669795,DQN
345,-14.339046954222542,-46.92474929177028,DQN
346,-49.02358237260797,-47.57277509451231,DQN
347,-73.74575527928914,-47.791134685179735,DQN
348,-36.60229571934135,-47.18576266870293,DQN
349,0.15988351733260409,-46.87007055843327,DQN
350,-56.88461612551881,-46.47532816455189,DQN
351,-109.39207764639406,-46.69147402264515,DQN
352,-113.72400695695833,-47.04639705748152,DQN
353,-30.64865909227398,-46.84393037901695,DQN
354,-45.89194022342676,-46.706834635499845,DQN
355,-37.31577873476065,-46.65605069752417,DQN
356,-16.63158894514844,-46.48780964237965,DQN
357,-55.89836350105474,-46.912001237090436,DQN
358,-10.18612777825297,-46.33022569337673,DQN
359,-92.68750873821101,-47.22623561975493,DQN
360,-44.444628224414686,-47.703645312789895,DQN
361,-37.781136187087355,-47.22234699312455,DQN
362,-11.204816972656435,-46.875101594698755,DQN
363,1.4719164665329192,-46.352566939761374,DQN
364,12.39633186757249,-45.78027128868166,DQN
365,-163.00924208296848,-46.81936116539228,DQN
366,-45.19357535192882,-46.821628805552315,DQN
367,-76.2353374013122,-46.86005516986288,DQN
368,-27.949154305714913,-47.542724021776884,DQN
369,-9.02137552589538,-47.209135256964956,DQN
370,-34.055541410122785,-47.033805703750566,DQN
371,-81.68523230654573,-47.24117917683333,DQN
372,-8.848278805796705,-46.64198608039479,DQN
373,-58.5293846309121,-46.677877993573254,DQN
374,-126.18227063464637,-47.27145349746027,DQN
375,-24.383641629653724,-47.30898406174896,DQN
376,-42.03783397212652,-47.12950810138368,DQN
377,-32.93737547574346,-47.14535287076841,DQN
378,-18.727908633038897,-46.827515202477024,DQN
379,-33.33614375141148,-46.919555725789586,DQN
380,-25.036633691320937,-46.33402094925245,DQN
381,-56.487557825765705,-46.986160710729045,DQN
382,-68.21218063003158,-47.55642870541936,DQN
383,-32.224824037835766,-47.16832591862807,DQN
384,8.298680564254989,-46.10594740433174,DQN
385,-40.202861520453745,-46.140558757502596,DQN
386,-44.018806965505,-46.326629515686555,DQN
387,-22.13232062103107,-45.44563909783001,DQN
388,-2.115540339160626,-44.977607300418434,DQN
389,-57.89372388857427,-44.625871195851666,DQN
390,-49.977416314658186,-44.54652493865282,DQN
391,3.316805274599477,-44.16471002673707,DQN
392,-40.82699436414801,-44.246192545379245,DQN
393,-75.56995334429952,-44.68709847492036,DQN
394,-107.06505782464728,-45.73364684971621,DQN
395,-33.251349819497506,-45.41093918792099,DQN
396,-31.43501484995186,-45.22961049566973,DQN
397,-38.00419440809378,-45.51339336191807,DQN
398,-33.66664796711665,-45.23630377350421,DQN
399,-26.40436063155922,-45.13312739661533,DQN
400,-45.1143231771796,-45.55422167047678,DQN
401,-36.222159054785486,-45.896284224839775,DQN
402,1.242874168135257,-45.936956744747384,DQN
403,42.59197139539825,-44.93372903305359,DQN
404,-68.4445306461176,-45.79843908987456,DQN
405,-95.4033122286297,-45.98702663774195,DQN
406,-60.91511821814149,-46.34318881724877,DQN
407,-6.009782177488171,-45.96038915579597,DQN
408,-73.48298703734433,-46.25926131440351,DQN
409,-41.0327611476437,-46.2611042466119,DQN
410,-28.15786574479208,-46.32132557640911,DQN
411,-41.28385588152093,-46.350196642585416,DQN
412,-71.6498203744974,-46.71578758832187,DQN
413,-4.940595697717487,-46.38502117699546,DQN
414,163.7336927147201,-44.46973593708595,DQN
415,-85.3219162442219,-44.73039162319218,DQN
416,-76.10835542399016,-44.96094281894696,DQN
417,-16.158416934279312,-45.15920343400159,DQN
418,-31.98672715931496,-44.94006624622418,DQN
419,-4.088282213412235,-44.595149002036734,DQN
420,-16.41567450474004,-42.97600317577492,DQN
421,38.24807707204284,-42.21101257299951,DQN
422,52.23465815753279,-40.88402676375841,DQN
423,-64.13792671164346,-41.25295706938933,DQN
424,80.95552306689866,-39.83724525998835,DQN
425,-65.1229293017,-40.1674741967873,DQN
426,135.10501384221834,-38.59134032790368,DQN
427,-36.81942096491545,-37.82203417568015,DQN
428,-4.269173447580315,-37.63450710103526,DQN
429,-41.19619762828397,-36.12472478149609,DQN
430,-39.5069534815732,-36.10407683730026,DQN
431,-59.896523277953854,-36.48766410118223,DQN
432,42.02252906268083,-34.06731786548712,DQN
433,-166.46135443333318,-35.783345459565055,DQN
434,210.46316745397678,-33.19712126914226,DQN
435,-23.433463657447597,-33.11384359573432,DQN
436,-17.519682314842086,-32.082634399901345,DQN
437,-8.347639260331459,-31.731529818445264,DQN
438,162.4886262560398,-30.587327424666178,DQN
439,-44.68157519986991,-29.782084426792967,DQN
440,-16.847111653395,-29.423016286380708,DQN
441,-97.2756206882379,-30.248479268111474,DQN
442,-39.59312874567233,-30.37274667714516,DQN
443,-98.5392758971263,-30.826701435190593,DQN
444,-22.50369247153539,-30.97218066534409,DQN
445,-37.368474202606535,-31.202474937827933,DQN
446,205.1652646667253,-28.6605864674346,DQN
447,6.954839181341098,-27.853580522828302,DQN
448,-54.00651765278081,-28.0276227421627,DQN
449,-90.28004101942037,-28.932021987530224,DQN
450,-28.70317959571086,-28.650207622232145,DQN
451,-61.43716053316065,-28.170658451099815,DQN
452,-54.861914527811294,-27.58203752680834,DQN
453,-13.959934529767239,-27.415150281183273,DQN
454,-96.53204188747739,-27.92155129782378,DQN
455,213.57137039369962,-25.41267980653918,DQN
456,213.27799300547412,-23.113583987032957,DQN
457,-21.432021661363166,-22.76892056863604,DQN
458,-20.33414382126322,-22.87040072906614,DQN
459,28.862339009716255,-21.65490225158687,DQN
460,-58.86988944833865,-21.799154863826107,DQN
461,9.14471990724766,-21.32989630288275,DQN
462,1.6009360797188616,-21.201838772358997,DQN
463,198.5302982584082,-19.23125495444025,DQN
464,-35.469847282697025,-19.70991674594294,DQN
465,-27.12102254097769,-18.351034550523032,DQN
466,-64.64664193282978,-18.545565216332044,DQN
467,-85.24154677538637,-18.63562731007279,DQN
468,-89.661167587777,-19.25274744289341,DQN
469,12.802701091638866,-19.034506676718063,DQN
470,1.792941446600536,-18.67602184815083,DQN
471,-33.283867916061396,-18.19200820424599,DQN
472,41.1310033952961,-17.692215382235062,DQN
473,147.37226093048946,-15.633198926621043,DQN
474,114.53367496268851,-13.226039470647697,DQN
475,199.79618589642098,-10.984241195386954,DQN
476,-176.26131877678682,-12.326476043433557,DQN
477,16.244514488325397,-11.834657143792862,DQN
478,-5.175872301601673,-11.699136780478494,DQN
479,166.75009565202674,-9.69827438644411,DQN
480,-46.735799486249924,-9.9152660443934,DQN
481,-40.74599274587957,-9.757850393594536,DQN
482,-38.52660294469108,-9.460994616741132,DQN
483,-89.86879842633418,-10.037434360626115,DQN
484,184.32881617657182,-8.277133004502948,DQN
485,-23.524033912633335,-8.11034472842474,DQN
486,206.26245415551688,-5.607532117214523,DQN
487,-73.19912869383867,-6.118200197942599,DQN
488,190.66630466580418,-4.190381747892956,DQN
489,-4.100971269774758,-3.6524542217049576,DQN
490,1.5570132836839048,-3.1371099257215382,DQN
491,-48.22895153917929,-3.652567493859325,DQN
492,-53.06592326294618,-3.7749567828473083,DQN
493,-21.69491524047464,-3.236206401809058,DQN
494,54.61432148752622,-1.619412608687323,DQN
495,23.319284165926863,-1.053706268833079,DQN
496,189.09742952726933,1.1516181749391334,DQN
497,66.14953985321851,2.193155517552258,DQN
498,37.32577209299055,2.9030797181533274,DQN
499,-56.867005428854974,2.598453270180373,DQN
500,-64.93404194373491,2.4002560825148183,DQN
501,75.7174325645597,3.5196519987082713,DQN
502,208.85167063834382,5.595739963410356,DQN
503,149.8193808003874,6.668014057460248,DQN
504,-48.6656505913159,6.865802858008263,DQN
505,-46.36549675549607,7.356181012739601,DQN
506,156.33243180125822,9.5286565129336,DQN
507,-56.302891137805666,9.025725423330424,DQN
508,-85.67535309683355,8.903801762735531,DQN
509,-66.75693660356079,8.646560008176362,DQN
510,22.08323039375737,9.148970969561852,DQN
511,189.4782572373787,11.456592100750852,DQN
512,-93.2962813046627,11.2401274914492,DQN
513,147.89865110563827,12.768519959482758,DQN
514,18.023086880883326,11.311413901144386,DQN
515,160.98013715520776,13.774434435138685,DQN
516,-10.424564658576605,14.431272342792818,DQN
517,1.9570926884682052,14.612427439020296,DQN
518,-59.010901913347496,14.342185691479969,DQN
519,-45.1871911041359,13.931196602572733,DQN
520,21.743441589544865,14.31278776351558,DQN
521,227.90568487622988,16.20936384155745,DQN
522,40.47310302535634,16.091748290235685,DQN
523,-12.728105295366401,16.605846504398457,DQN
524,10.06464150349175,15.896937688764387,DQN
525,-56.96524713954859,15.978514510385896,DQN
526,-29.21785732138644,14.335285798749853,DQN
527,159.5897126231033,16.29937713463004,DQN
528,109.61611565781584,17.438230025684007,DQN
529,-21.888515592219292,17.631306846044648,DQN
530,154.9753430103799,19.576129810964183,DQN
531,-43.458633782531834,19.7405087059184,DQN
532,213.66559586191676,21.45693937391076,DQN
533,-31.51836993830185,22.80636921886107,DQN
534,53.1062593240951,21.232800137562258,DQN
535,221.80820720749662,23.6852168462117,DQN
536,-4.992348672093914,23.810490182639178,DQN
537,-29.675320608609756,23.597213369156396,DQN
538,-18.795875260023422,21.78436835399577,DQN
539,-24.388303514243912,21.987301070852027,DQN
540,-2.8047839143067073,22.12772434824291,DQN
541,-13.384103431130306,22.966639520813988,DQN
542,-9.835758326769845,23.264213225003004,DQN
543,112.40883068268998,25.37369429080117,DQN
544,245.7674559545725,28.05640577506225,DQN
545,-64.23897813269029,27.78770073576142,DQN
546,-46.838644442163016,25.26766164467253,DQN
547,236.89829771834565,27.567096230042576,DQN
548,-54.22851403195579,27.56487626625083,DQN
549,-97.75053234627795,27.49017135298225,DQN
550,19.057047700098412,27.96777362594035,DQN
551,195.10428012223505,30.533188032494305,DQN
552,220.95670952913412,33.29137427306376,DQN
553,112.48770699144852,34.55585068827592,DQN
554,-1.3030422019841008,35.508140685130854,DQN
555,160.07555221911542,34.973182503385004,DQN
556,216.84617935335004,35.00886436686376,DQN
557,236.1196720130888,37.58438130360828,DQN
558,-28.3672210142821,37.50405053167809,DQN
559,10.288975910330812,37.31831690068424,DQN
560,174.0522141293801,39.64753793646142,DQN
561,169.39437229325813,41.25003446032153,DQN
562,264.3789585927508,43.87781468545184,DQN
563,194.36956038658838,43.83620730673365,DQN
564,172.24926592246885,45.91339843878531,DQN
565,5.927734255904053,46.24388600675414,DQN
566,200.20132585106396,48.89236568459307,DQN
567,227.33556641645043,52.01813681651144,DQN
568,239.9975407428593,55.3147238998178,DQN
569,-45.408983191316324,54.73260705698826,DQN
570,244.15296329901759,57.156207275512415,DQN
571,237.34507403166427,59.86249669498968,DQN
572,150.10726894926387,60.95225935052936,DQN
573,242.09840368201634,61.89952077804462,DQN
574,184.962734097137,62.603811369389106,DQN
575,269.2232510799015,63.29808202122392,DQN
576,218.2885558874038,67.24358076786582,DQN
577,150.92855374558843,68.59042116043844,DQN
578,182.0314875371423,70.46249475882588,DQN
579,244.74572754798496,71.24245107778546,DQN
580,214.9864968135123,73.85967404078309,DQN
581,195.7308042354983,76.22444201059687,DQN
582,234.94990031578126,78.9592070432016,DQN
583,179.72880987786155,81.65518312624356,DQN
584,211.92755608931063,81.93117052537094,DQN
585,-73.65271417891478,81.42988372270814,DQN
586,-76.52814421183959,78.60197773903455,DQN
587,4.7598873418278576,79.38156789939123,DQN
588,251.80691414220223,79.99297399415521,DQN
589,127.06022671850099,81.30458597403796,DQN
